1602831117.9083643,-1,0,0,1
1602831117.9083643,-1,0,2,0
1602831117.9083643,-1,0,2,3
1602831117.9083643,-1,0,4,5
1602831117.9083643,-1,0,3,4
1602831117.9083643,-1,0,6,2
1602831117.9083643,-1,0,6,7
1602831117.9083643,-1,0,6,8
1602831117.9083643,-1,0,6,9
1602831117.9083643,-1,0,6,10
1602831117.9083643,-1,0,6,11
1602831117.9083643,-1,0,6,12
1602831117.9083643,-1,0,6,13
1602831117.9083643,-1,0,14,15
1602831117.9083643,-1,0,7,14
1602831117.9083643,-1,0,7,16
1602831117.9083643,-1,0,17,18
1602831117.9083643,-1,0,16,17
1602831117.9083643,-1,0,19,20
1602831117.9083643,-1,0,8,19
1602831117.9083643,-1,0,8,21
1602831117.9083643,-1,0,22,23
1602831117.9083643,-1,0,21,22
1602831117.9083643,-1,0,24,25
1602831117.9083643,-1,0,9,24
1602831117.9083643,-1,0,9,26
1602831117.9083643,-1,0,27,28
1602831117.9083643,-1,0,26,27
1602831117.9083643,-1,0,29,28
1602831117.9083643,-1,0,10,29
1602831117.9083643,-1,0,10,30
1602831117.9083643,-1,0,31,1
1602831117.9083643,-1,0,30,31
1602831117.9083643,-1,0,32,28
1602831117.9083643,-1,0,11,32
1602831117.9083643,-1,0,11,33
1602831117.9083643,-1,0,34,15
1602831117.9083643,-1,0,33,34
1602831117.9083643,-1,0,35,36
1602831117.9083643,-1,0,12,35
1602831117.9083643,-1,0,12,37
1602831117.9083643,-1,0,38,25
1602831117.9083643,-1,0,37,38
1602831117.9083643,-1,0,39,6
1602831117.9083643,-1,0,39,40
1602831117.9083643,-1,0,41,5
1602831117.9083643,-1,0,40,41
1602831117.9113975,0,0,0,3,0,0
1602831117.9173977,0,0,0,4,0,0
1602831117.9204,0,0,0,0,0,0
1602831117.9433975,0,0,1,0,1,0
1602831117.9513955,0,0,1,4,1,0
1602831117.994395,0,0,1,-1,1,0
1602831118.0663912,0,0,1,3,1,0
1602831118.1723921,0,0,0,5,0,0
1602831118.2103949,0,0,0,1,0,0
1602831118.264358,0,0,1,5,1,0
1602831118.5863523,1,0,1
1602831118.5993865,-1,1,0,1
1602831118.5993865,-1,1,2,0
1602831118.5993865,-1,1,2,3
1602831118.5993865,-1,1,4,5
1602831118.5993865,-1,1,3,4
1602831118.5993865,-1,1,6,2
1602831118.5993865,-1,1,6,7
1602831118.5993865,-1,1,6,8
1602831118.5993865,-1,1,6,9
1602831118.5993865,-1,1,6,10
1602831118.5993865,-1,1,6,11
1602831118.5993865,-1,1,6,12
1602831118.5993865,-1,1,6,13
1602831118.5993865,-1,1,14,15
1602831118.5993865,-1,1,7,14
1602831118.5993865,-1,1,7,16
1602831118.5993865,-1,1,17,18
1602831118.5993865,-1,1,16,17
1602831118.5993865,-1,1,19,20
1602831118.5993865,-1,1,8,19
1602831118.5993865,-1,1,8,21
1602831118.5993865,-1,1,22,23
1602831118.5993865,-1,1,21,22
1602831118.5993865,-1,1,24,25
1602831118.5993865,-1,1,9,24
1602831118.5993865,-1,1,9,26
1602831118.5993865,-1,1,27,28
1602831118.5993865,-1,1,26,27
1602831118.5993865,-1,1,29,28
1602831118.5993865,-1,1,10,29
1602831118.5993865,-1,1,10,30
1602831118.5993865,-1,1,31,1
1602831118.5993865,-1,1,30,31
1602831118.5993865,-1,1,32,28
1602831118.5993865,-1,1,11,32
1602831118.5993865,-1,1,11,33
1602831118.5993865,-1,1,34,15
1602831118.5993865,-1,1,33,34
1602831118.5993865,-1,1,35,36
1602831118.5993865,-1,1,12,35
1602831118.5993865,-1,1,12,37
1602831118.5993865,-1,1,38,25
1602831118.5993865,-1,1,37,38
1602831118.5993865,-1,1,39,6
1602831118.5993865,-1,1,39,40
1602831118.5993865,-1,1,41,18
1602831118.5993865,-1,1,40,41
1602831118.6023524,0,1,0,3,0,0
1602831118.6083517,0,1,0,4,0,0
1602831118.6113517,0,1,0,0,0,0
1602831118.6383512,0,1,0,5,0,0
1602831118.6533508,0,1,0,1,0,0
1602831118.6633508,0,1,1,1,1,0
1602831118.678351,0,1,1,4,1,0
1602831118.7183504,0,1,1,5,1,0
1602831118.816349,0,1,1,-1,1,0
1602831118.9903493,0,1,1,3,1,0
1602831119.4263418,1,1,1
1602831119.4433432,-1,2,0,1
1602831119.4433432,-1,2,2,0
1602831119.4433432,-1,2,2,3
1602831119.4433432,-1,2,4,5
1602831119.4433432,-1,2,3,4
1602831119.4433432,-1,2,6,2
1602831119.4433432,-1,2,6,7
1602831119.4433432,-1,2,6,8
1602831119.4433432,-1,2,6,9
1602831119.4433432,-1,2,6,10
1602831119.4433432,-1,2,6,11
1602831119.4433432,-1,2,6,12
1602831119.4433432,-1,2,6,13
1602831119.4433432,-1,2,14,15
1602831119.4433432,-1,2,7,14
1602831119.4433432,-1,2,7,16
1602831119.4433432,-1,2,17,18
1602831119.4433432,-1,2,16,17
1602831119.4433432,-1,2,19,20
1602831119.4433432,-1,2,8,19
1602831119.4433432,-1,2,8,21
1602831119.4433432,-1,2,22,23
1602831119.4433432,-1,2,21,22
1602831119.4433432,-1,2,24,25
1602831119.4433432,-1,2,9,24
1602831119.4433432,-1,2,9,26
1602831119.4433432,-1,2,27,28
1602831119.4433432,-1,2,26,27
1602831119.4433432,-1,2,29,28
1602831119.4433432,-1,2,10,29
1602831119.4433432,-1,2,10,30
1602831119.4433432,-1,2,31,1
1602831119.4433432,-1,2,30,31
1602831119.4433432,-1,2,32,28
1602831119.4433432,-1,2,11,32
1602831119.4433432,-1,2,11,33
1602831119.4433432,-1,2,34,15
1602831119.4433432,-1,2,33,34
1602831119.4433432,-1,2,35,36
1602831119.4433432,-1,2,12,35
1602831119.4433432,-1,2,12,37
1602831119.4433432,-1,2,38,25
1602831119.4433432,-1,2,37,38
1602831119.4433432,-1,2,39,6
1602831119.4433432,-1,2,39,40
1602831119.4433432,-1,2,41,23
1602831119.4433432,-1,2,40,41
1602831119.4533544,0,2,0,3,0,0
1602831119.4638596,0,2,0,4,0,0
1602831119.4663873,0,2,0,0,0,0
1602831119.5013707,0,2,0,5,0,0
1602831119.5173712,0,2,0,1,0,0
1602831119.6343699,1,2,0
1602831119.6423717,-1,3,0,1
1602831119.6423717,-1,3,2,0
1602831119.6423717,-1,3,2,3
1602831119.6423717,-1,3,4,5
1602831119.6423717,-1,3,3,4
1602831119.6423717,-1,3,6,2
1602831119.6423717,-1,3,6,7
1602831119.6423717,-1,3,6,8
1602831119.6423717,-1,3,6,9
1602831119.6423717,-1,3,6,10
1602831119.6423717,-1,3,6,11
1602831119.6423717,-1,3,6,12
1602831119.6423717,-1,3,6,13
1602831119.6423717,-1,3,14,15
1602831119.6423717,-1,3,7,14
1602831119.6423717,-1,3,7,16
1602831119.6423717,-1,3,17,18
1602831119.6423717,-1,3,16,17
1602831119.6423717,-1,3,19,20
1602831119.6423717,-1,3,8,19
1602831119.6423717,-1,3,8,21
1602831119.6423717,-1,3,22,23
1602831119.6423717,-1,3,21,22
1602831119.6423717,-1,3,24,25
1602831119.6423717,-1,3,9,24
1602831119.6423717,-1,3,9,26
1602831119.6423717,-1,3,27,28
1602831119.6423717,-1,3,26,27
1602831119.6423717,-1,3,26,29
1602831119.6423717,-1,3,29,28
1602831119.6423717,-1,3,30,28
1602831119.6423717,-1,3,10,30
1602831119.6423717,-1,3,10,31
1602831119.6423717,-1,3,32,1
1602831119.6423717,-1,3,31,32
1602831119.6423717,-1,3,33,28
1602831119.6423717,-1,3,11,33
1602831119.6423717,-1,3,11,34
1602831119.6423717,-1,3,35,15
1602831119.6423717,-1,3,34,35
1602831119.6423717,-1,3,36,37
1602831119.6423717,-1,3,12,36
1602831119.6423717,-1,3,12,38
1602831119.6423717,-1,3,39,25
1602831119.6423717,-1,3,38,39
1602831119.6423717,-1,3,40,6
1602831119.6423717,-1,3,40,41
1602831119.6423717,-1,3,42,5
1602831119.6423717,-1,3,41,42
1602831119.6423717,-1,3,41,43
1602831119.6423717,-1,3,43,5
1602831119.6453688,0,3,0,3,0,0
1602831119.6523716,0,3,0,4,0,0
1602831119.6553733,0,3,0,0,0,0
1602831119.6603706,0,3,1,0,1,0
1602831119.6685603,0,3,1,4,1,0
1602831119.716371,0,3,1,-1,1,0
1602831119.8053758,0,3,1,3,1,0
1602831119.9433825,0,3,1,3,2,0
1602831120.170364,0,3,1,4,0,1
1602831120.1963603,0,3,1,4,1,1
1602831120.2373621,0,3,1,0,0,1
1602831120.29436,0,3,2,0,1,1
1602831120.3603644,0,3,2,4,1,0
1602831120.4283583,0,3,2,4,1,1
1602831120.7653697,0,3,2,-1,1,0
1602831121.1697662,0,3,2,3,1,0
1602831121.624319,0,3,2,3,2,0
1602831122.1724875,0,3,2,4,0,2
1602831122.2044873,0,3,1,4,1,2
1602831122.2974887,0,3,2,4,1,2
1602831122.430526,0,3,2,0,0,2
1602831123.2382877,0,3,0,5,0,0
1602831123.4502728,0,3,0,1,0,0
1602831123.7113028,0,3,1,5,1,0
1602831124.057298,0,3,2,5,1,0
1602831125.2783694,0,3,1,5,0,1
1602831125.584366,0,3,1,5,1,1
1602831125.9993613,0,3,1,1,0,1
1602831126.4944777,0,3,2,5,1,1
1602831128.2290535,0,3,2,5,0,2
1602831128.6260138,0,3,1,5,1,2
1602831129.1970057,0,3,2,5,1,2
1602831129.9129956,0,3,2,1,0,2
1602831133.0014594,1,3,1
1602831133.0074596,-1,4,0,1
1602831133.0074596,-1,4,2,0
1602831133.0074596,-1,4,2,3
1602831133.0074596,-1,4,4,5
1602831133.0074596,-1,4,3,4
1602831133.0074596,-1,4,6,2
1602831133.0074596,-1,4,6,7
1602831133.0074596,-1,4,6,8
1602831133.0074596,-1,4,6,9
1602831133.0074596,-1,4,6,10
1602831133.0074596,-1,4,6,11
1602831133.0074596,-1,4,6,12
1602831133.0074596,-1,4,6,13
1602831133.0074596,-1,4,14,15
1602831133.0074596,-1,4,7,14
1602831133.0074596,-1,4,7,16
1602831133.0074596,-1,4,17,18
1602831133.0074596,-1,4,16,17
1602831133.0074596,-1,4,19,20
1602831133.0074596,-1,4,8,19
1602831133.0074596,-1,4,8,21
1602831133.0074596,-1,4,22,23
1602831133.0074596,-1,4,21,22
1602831133.0074596,-1,4,24,25
1602831133.0074596,-1,4,9,24
1602831133.0074596,-1,4,9,26
1602831133.0074596,-1,4,27,28
1602831133.0074596,-1,4,26,27
1602831133.0074596,-1,4,26,29
1602831133.0074596,-1,4,29,28
1602831133.0074596,-1,4,30,28
1602831133.0074596,-1,4,10,30
1602831133.0074596,-1,4,10,31
1602831133.0074596,-1,4,32,1
1602831133.0074596,-1,4,31,32
1602831133.0074596,-1,4,33,28
1602831133.0074596,-1,4,11,33
1602831133.0074596,-1,4,11,34
1602831133.0074596,-1,4,35,15
1602831133.0074596,-1,4,34,35
1602831133.0074596,-1,4,36,37
1602831133.0074596,-1,4,12,36
1602831133.0074596,-1,4,12,38
1602831133.0074596,-1,4,39,25
1602831133.0074596,-1,4,38,39
1602831133.0074596,-1,4,40,6
1602831133.0074596,-1,4,40,41
1602831133.0074596,-1,4,42,5
1602831133.0074596,-1,4,41,42
1602831133.0074596,-1,4,41,43
1602831133.0074596,-1,4,43,18
1602831133.0124605,0,4,0,3,0,0
1602831133.0194607,0,4,0,4,0,0
1602831133.0224602,0,4,0,0,0,0
1602831133.0284603,0,4,1,0,1,0
1602831133.0374599,0,4,1,4,1,0
1602831133.0914612,0,4,1,-1,1,0
1602831133.1814594,0,4,1,3,1,0
1602831133.2894895,0,4,1,3,2,0
1602831133.417487,0,4,1,4,0,1
1602831133.4344866,0,4,1,4,1,1
1602831133.4854896,0,4,1,0,0,1
1602831133.722483,0,4,0,5,0,0
1602831133.7964826,0,4,0,1,0,0
1602831133.892484,0,4,1,5,1,0
1602831134.3084748,0,4,1,5,0,1
1602831134.431474,0,4,1,5,1,1
1602831134.6124704,0,4,1,1,0,1
1602831134.714471,0,4,2,1,1,1
1602831134.847467,0,4,2,4,1,0
1602831134.9684627,0,4,2,4,1,1
1602831135.240225,0,4,2,5,1,0
1602831135.5382235,0,4,2,5,1,1
1602831136.2167926,0,4,2,-1,1,0
1602831137.111573,0,4,2,3,1,0
1602831138.1965384,0,4,2,3,2,0
1602831139.3009534,0,4,2,4,0,2
1602831139.36492,0,4,1,4,1,2
1602831139.5499487,0,4,2,4,1,2
1602831139.8079453,0,4,2,0,0,2
1602831141.8307054,0,4,2,5,0,2
1602831142.2839754,0,4,1,5,1,2
1602831142.863039,0,4,2,5,1,2
1602831143.5849805,0,4,2,1,0,2
1602831146.814266,1,4,1
1602831146.8222241,-1,5,0,1
1602831146.8222241,-1,5,2,0
1602831146.8222241,-1,5,2,3
1602831146.8222241,-1,5,4,5
1602831146.8222241,-1,5,3,4
1602831146.8222241,-1,5,6,2
1602831146.8222241,-1,5,6,7
1602831146.8222241,-1,5,6,8
1602831146.8222241,-1,5,6,9
1602831146.8222241,-1,5,6,10
1602831146.8222241,-1,5,6,11
1602831146.8222241,-1,5,6,12
1602831146.8222241,-1,5,6,13
1602831146.8222241,-1,5,14,15
1602831146.8222241,-1,5,7,14
1602831146.8222241,-1,5,7,16
1602831146.8222241,-1,5,17,18
1602831146.8222241,-1,5,16,17
1602831146.8222241,-1,5,19,20
1602831146.8222241,-1,5,8,19
1602831146.8222241,-1,5,8,21
1602831146.8222241,-1,5,22,23
1602831146.8222241,-1,5,21,22
1602831146.8222241,-1,5,24,25
1602831146.8222241,-1,5,9,24
1602831146.8222241,-1,5,9,26
1602831146.8222241,-1,5,27,28
1602831146.8222241,-1,5,26,27
1602831146.8222241,-1,5,26,29
1602831146.8222241,-1,5,29,28
1602831146.8222241,-1,5,30,28
1602831146.8222241,-1,5,10,30
1602831146.8222241,-1,5,10,31
1602831146.8222241,-1,5,32,1
1602831146.8222241,-1,5,31,32
1602831146.8222241,-1,5,33,28
1602831146.8222241,-1,5,11,33
1602831146.8222241,-1,5,11,34
1602831146.8222241,-1,5,35,15
1602831146.8222241,-1,5,34,35
1602831146.8222241,-1,5,36,37
1602831146.8222241,-1,5,12,36
1602831146.8222241,-1,5,12,38
1602831146.8222241,-1,5,39,25
1602831146.8222241,-1,5,38,39
1602831146.8222241,-1,5,40,6
1602831146.8222241,-1,5,40,41
1602831146.8222241,-1,5,42,5
1602831146.8222241,-1,5,41,42
1602831146.8222241,-1,5,41,43
1602831146.8222241,-1,5,43,23
1602831146.825223,0,5,0,3,0,0
1602831146.8332226,0,5,0,4,0,0
1602831146.8362226,0,5,0,0,0,0
1602831146.8412223,0,5,1,0,1,0
1602831146.8502223,0,5,1,4,1,0
1602831146.9052217,0,5,1,-1,1,0
1602831146.9947402,0,5,1,3,1,0
1602831147.110738,0,5,1,3,2,0
1602831147.2658179,0,5,1,4,0,1
1602831147.2868173,0,5,1,4,1,1
1602831147.3338165,0,5,1,0,0,1
1602831147.632331,0,5,0,5,0,0
1602831147.7223303,0,5,0,1,0,0
1602831147.8383286,0,5,1,5,1,0
1602831148.339869,0,5,1,5,0,1
1602831148.4628778,0,5,1,5,1,1
1602831148.6505682,0,5,1,1,0,1
1602831149.5584548,1,5,0
1602831149.5674539,-1,6,0,1
